Dia,nome_fundo,cnpj_do_fundo,classe_do_fundo,mercado_ativo_investido,Symbol_Ativo_Investido,PL_Investido
2025-05-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,HGLG11,86205165.87200622
2025-05-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,AAPL34,28520650.228561707
2025-05-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,IVVB11,42623023.5890591
2025-05-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Fundo,FIC-RV-IBOV,121220790.0429479
2025-05-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,WEGE3,123694476.9315861
2025-05-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,ITUB4,65252932.819043666
2025-05-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,BBDC4,46269715.856799826
2025-05-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,MXRF11,45307006.41480603
2025-05-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,GOGL34,18871967.341728747
2025-05-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,SMAL11,11621894.532985028
2025-05-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Fundo,FIC-RV-IBOV,102176883.1161505
2025-05-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,ABEV3,46869406.877820015
2025-05-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,BBAS3,23800845.580820378
2025-05-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,XPLG11,18830176.20679222
2025-05-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,IVVB11,38842345.16687639
2025-05-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,AMZO34,32735806.42484477
2025-05-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,DIVO11,43843425.454359345
2025-05-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Fundo,FIC-RV-IBOV,109911568.96490201
2025-05-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,BOVA11,30149990.332564298
2025-05-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,IVVB11,52394583.24306902
2025-05-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,KNRI11,16266888.51614429
2025-05-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,AAPL34,18990385.5040034
2025-05-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,MSFT34,2610539.369129824
2025-05-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,SMAL11,17693884.202763304
2025-05-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Fundo,FIC-RV-IBOV,74328092.58558609
2025-06-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,813187841.1091232
2025-06-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,338639963.1431022
2025-06-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,237794721.2875206
2025-06-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,109462231.75679335
2025-06-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,922817317.9078987
2025-06-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,308358995.2096385
2025-06-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,58710116.948495746
2025-06-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,503344878.1337359
2025-06-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,387360683.6589864
2025-06-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,181704491.58471993
2025-06-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,185506184.7216918
2025-06-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,266995266.92042828
2025-06-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,222276609.4383268
2025-06-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,139767545.50809896
2025-06-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,192887781.76626337
2025-06-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,145037693.09365058
2025-06-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,83012256.80165973
2025-06-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,60833980.41544201
2025-06-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,82973006.54304704
2025-06-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,HGLG11,77423309.7590927
2025-06-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Tesouro Direto,TESOURO-SEL-2027,75435157.54067819
2025-06-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Renda Fixa Privada,CRA-JBSB11-2027,80822060.10252762
2025-06-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Fundo,FIC-MM-MACRO,133092995.60183544
2025-06-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,SMAL11,34597690.01590512
2025-06-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,PETR4,27256074.37520094
2025-06-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,AAPL34,11269108.49674917
2025-06-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Tesouro Direto,TESOURO-IPCA-2035,70888620.6085974
2025-06-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Renda Fixa Privada,DEB-VALE25-2029,61885042.740693465
2025-06-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Fundo,FIC-MM-MACRO,68356991.27573277
2025-06-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,DIVO11,19818311.29363663
2025-06-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,KNRI11,6107324.717555557
2025-06-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,MSFT34,6767009.119955497
2025-06-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Tesouro Direto,TESOURO-PRE-2029,15463237.248428348
2025-06-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Renda Fixa Privada,CDB-BBAS3-2026,15547241.037902895
2025-06-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Fundo,FIC-MM-MACRO,35199391.687929705
2025-06-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,BOVA11,126391012.90698107
2025-06-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,VALE3,124425884.48425521
2025-06-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,PETR4,34431189.9800851
2025-06-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,HGLG11,82112869.17551093
2025-06-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,AAPL34,30161871.2761508
2025-06-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,IVVB11,38549779.31139894
2025-06-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Fundo,FIC-RV-IBOV,115026255.39988774
2025-06-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,WEGE3,130163220.84148344
2025-06-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,ITUB4,69492333.57807702
2025-06-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,BBDC4,46340530.19221807
2025-06-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,MXRF11,48603292.63687544
2025-06-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,GOGL34,21638067.491377365
2025-06-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,SMAL11,16023592.55462731
2025-06-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Fundo,FIC-RV-IBOV,109218742.82234243
2025-06-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,ABEV3,48760121.776735485
2025-06-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,BBAS3,25402640.55846011
2025-06-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,XPLG11,23628475.387703
2025-06-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,IVVB11,43468286.60582273
2025-06-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,AMZO34,35043143.27364198
2025-06-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,DIVO11,43406704.42772279
2025-06-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Fundo,FIC-RV-IBOV,112085929.5189071
2025-06-30,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,BOVA11,30703052.965186227
2025-06-30,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,IVVB11,53112731.99254394
2025-06-30,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,KNRI11,16731945.611154636
2025-06-30,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,AAPL34,21171319.18974217
2025-06-30,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,MSFT34,2145061.5141066797
2025-06-30,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,SMAL11,17807450.824239478
2025-06-30,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Fundo,FIC-RV-IBOV,73891008.03684519
2025-07-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,912885699.8671144
2025-07-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,388168016.6806349
2025-07-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,244574101.428654
2025-07-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,116842867.39138606
2025-07-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,1016881877.6719443
2025-07-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,345739120.35904646
2025-07-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,54841740.82114734
2025-07-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,568302380.7049133
2025-07-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,444721824.88142675
2025-07-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,192921060.42639598
2025-07-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,201161715.1875476
2025-07-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,301961370.77857625
2025-07-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,255771098.13199645
2025-07-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,160287519.1291897
2025-07-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,218382206.63753206
2025-07-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,162502699.56087875
2025-07-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,91248280.42071813
2025-07-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,59776683.291913934
2025-07-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,77475822.65390937
2025-07-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,HGLG11,67000624.82972732
2025-07-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Tesouro Direto,TESOURO-SEL-2027,68845945.90330015
2025-07-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Renda Fixa Privada,CRA-JBSB11-2027,80620266.13426496
2025-07-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Fundo,FIC-MM-MACRO,123043672.64853218
2025-07-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,SMAL11,33608978.00173
2025-07-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,PETR4,24255551.321325622
2025-07-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,AAPL34,10426406.759443212
2025-07-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Tesouro Direto,TESOURO-IPCA-2035,68404927.553073
2025-07-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Renda Fixa Privada,DEB-VALE25-2029,60396489.57909394
2025-07-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Fundo,FIC-MM-MACRO,65836743.048440635
2025-07-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,DIVO11,20038441.086404502
2025-07-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,KNRI11,7222826.593765898
2025-07-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,MSFT34,6215441.925137205
2025-07-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Tesouro Direto,TESOURO-PRE-2029,16112442.122690177
2025-07-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Renda Fixa Privada,CDB-BBAS3-2026,14544997.424737329
2025-07-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Fundo,FIC-MM-MACRO,38192274.72450335
2025-07-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,BOVA11,138888662.1398898
2025-07-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,VALE3,132343401.8878279
2025-07-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,PETR4,32046850.085979294
2025-07-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,HGLG11,89617076.34494825
2025-07-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,AAPL34,33505793.247130185
2025-07-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,IVVB11,45264483.750103
2025-07-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Fundo,FIC-RV-IBOV,130015270.70707966
2025-07-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,WEGE3,142117952.0959743
2025-07-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,ITUB4,75070033.03404102
2025-07-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,BBDC4,49857203.2233983
2025-07-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,MXRF11,52161461.13235607
2025-07-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,GOGL34,20262242.841805704
2025-07-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,SMAL11,15300188.670847585
2025-07-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Fundo,FIC-RV-IBOV,118564628.34112422
2025-07-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,ABEV3,49478801.09529776
2025-07-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,BBAS3,24973438.26752782
2025-07-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,XPLG11,27625348.74089006
2025-07-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,IVVB11,45539983.636609636
2025-07-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,AMZO34,39137839.81112996
2025-07-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,DIVO11,48660444.22125266
2025-07-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Fundo,FIC-RV-IBOV,120504076.28381777
2025-07-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,BOVA11,33868361.43334895
2025-07-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,IVVB11,58550447.397472985
2025-07-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,KNRI11,16990520.420585886
2025-07-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,AAPL34,22317374.782529563
2025-07-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,MSFT34,4940039.513137503
2025-07-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,SMAL11,18934854.683192365
2025-07-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Fundo,FIC-RV-IBOV,80047277.6264908
2025-08-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,910630099.2714589
2025-08-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,405630023.76945925
2025-08-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,241592814.09425518
2025-08-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,95757477.5601203
2025-08-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,1128351715.5147984
2025-08-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,344083286.93228173
2025-08-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,100445061.72553563
2025-08-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,562546781.4483055
2025-08-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,406658708.8486002
2025-08-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,167068372.89100868
2025-08-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,178024220.85836068
2025-08-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,276588327.28234226
2025-08-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,249000847.53907847
2025-08-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,157582233.2608963
2025-08-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,217510569.14580575
2025-08-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,159876838.51089442
2025-08-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,90685149.98054951
2025-08-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,71862957.5257588
2025-08-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,92284091.02458154
2025-08-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,HGLG11,75519466.915399
2025-08-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Tesouro Direto,TESOURO-SEL-2027,73526879.66413221
2025-08-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Renda Fixa Privada,CRA-JBSB11-2027,89256878.26584889
2025-08-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Fundo,FIC-MM-MACRO,143288100.8559908
2025-08-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,SMAL11,32306737.510643736
2025-08-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,PETR4,30481535.172965996
2025-08-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,AAPL34,11406945.44923815
2025-08-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Tesouro Direto,TESOURO-IPCA-2035,72040968.77831377
2025-08-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Renda Fixa Privada,DEB-VALE25-2029,62586062.30708203
2025-08-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Fundo,FIC-MM-MACRO,67271561.22206178
2025-08-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,DIVO11,24773612.16838298
2025-08-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,KNRI11,8321152.55392302
2025-08-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,MSFT34,7273486.038411578
2025-08-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Tesouro Direto,TESOURO-PRE-2029,18394747.784097485
2025-08-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Renda Fixa Privada,CDB-BBAS3-2026,17409622.271586865
2025-08-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Fundo,FIC-MM-MACRO,43416314.01704088
2025-08-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,BOVA11,147895581.12524113
2025-08-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,VALE3,153231405.48529705
2025-08-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,PETR4,31580863.409037504
2025-08-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,HGLG11,88704576.16459382
2025-08-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,AAPL34,33944562.48213886
2025-08-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,IVVB11,42754495.53029038
2025-08-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Fundo,FIC-RV-IBOV,131502361.90334839
2025-08-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,WEGE3,138515430.92019108
2025-08-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,ITUB4,80119831.62075709
2025-08-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,BBDC4,49469874.70690893
2025-08-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,MXRF11,52665777.861204535
2025-08-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,GOGL34,18634337.082920015
2025-08-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,SMAL11,17193652.46136362
2025-08-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Fundo,FIC-RV-IBOV,120150031.95569763
2025-08-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,ABEV3,51847747.05901838
2025-08-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,BBAS3,24109549.995553903
2025-08-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,XPLG11,29467361.463922743
2025-08-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,IVVB11,45574286.13700902
2025-08-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,AMZO34,40254561.29526613
2025-08-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,DIVO11,51167195.652243316
2025-08-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Fundo,FIC-RV-IBOV,125972905.72544415
2025-08-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,BOVA11,34105889.21067574
2025-08-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,IVVB11,58512357.21339044
2025-08-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,KNRI11,17584243.765306793
2025-08-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,AAPL34,24333794.98969031
2025-08-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,MSFT34,4710630.551701925
2025-08-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,SMAL11,22341976.16656506
2025-08-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Fundo,FIC-RV-IBOV,79526982.69605833
2025-09-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,975401344.247625
2025-09-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,426114875.61755985
2025-09-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,243515913.8891046
2025-09-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,107380443.53215371
2025-09-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,1177514379.7930405
2025-09-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,376868787.12172025
2025-09-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,110513214.72968243
2025-09-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,579216352.5891305
2025-09-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,432119455.6081133
2025-09-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,186377434.60636047
2025-09-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,189863612.66760564
2025-09-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,280258973.3080634
2025-09-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,239683555.1031143
2025-09-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,163249697.76478586
2025-09-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,216073419.63445485
2025-09-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,175733256.93374997
2025-09-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,110557364.80529262
2025-09-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,79110681.8785123
2025-09-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,96077970.00064972
